pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
38763448,Nanoparticle-loaded microbubbles for treatment of lung cancer.,2024,European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,open access,True,gold,,http://dx.doi.org/10.1016/j.ejps.2024.106804,corpus/by-pmid/38763448.md
38763850,CRISPR/Cas9 screening: unraveling cancer immunotherapy's 'Rosetta Stone'.,2024,Trends in molecular medicine,open access,True,hybrid,,http://www.cell.com/article/S1471491424001023/pdf,corpus/by-pmid/38763850.md
38772845,[Treatment-related adverse events associated with antibody drug conjugate in breast cancer].,2024,Bulletin du cancer,open access,True,hybrid,,https://doi.org/10.1016/j.bulcan.2024.04.004,corpus/by-pmid/38772845.md
38788173,Clinical Applications of the Gut Microbiome in Genitourinary Cancers.,2024,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,open access,True,hybrid,,https://doi.org/10.1200/edbk_100041,corpus/by-pmid/38788173.md
38788449,"CAR-T cell therapy: Efficacy in management of cancers, adverse effects, dose-limiting toxicities and long-term follow up.",2024,International immunopharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.intimp.2024.112312,corpus/by-pmid/38788449.md
38796700,Newly developed oral bioavailable EHMT2 inhibitor as a potential epigenetic therapy for Prader-Willi syndrome.,2024,Molecular therapy : the journal of the American Society of Gene Therapy,open access,True,green,PMC11405540,https://pmc.ncbi.nlm.nih.gov/articles/PMC11405540/pdf/main.pdf,corpus/by-pmid/38796700.md
38806724,PARP inhibition leads to synthetic lethality with key splicing-factor mutations in myelodysplastic syndromes.,2024,British journal of cancer,open access,True,green,PMC11263539,https://pmc.ncbi.nlm.nih.gov/articles/PMC11263539/pdf/41416_2024_Article_2729.pdf,corpus/by-pmid/38806724.md
38810406,Characterization and efficacy of C60 nano-photosensitive drugs in colorectal cancer treatment.,2024,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2024.116828,corpus/by-pmid/38810406.md
38811288,Oncological and Functional Outcomes of Whole-Gland HIFU as the Primary Treatment for Localized Prostate Cancer: A Systematic Review.,2024,Clinical genitourinary cancer,open access,True,hybrid,,https://www.clinical-genitourinary-cancer.com/article/S1558-7673(24)00072-7/pdf,corpus/by-pmid/38811288.md
38813657,"Relapse after glofitamab, a novel unmet medical need with high rates of CD20 loss.",2024,British journal of haematology,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bjh.19503,corpus/by-pmid/38813657.md
38814103,The evolving landscape of tissue-agnostic therapies in precision oncology.,2024,CA: a cancer journal for clinicians,open access,True,diamond,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.3322/caac.21844,corpus/by-pmid/38814103.md
38819262,MRI-guided Stereotactic Ablative Radiotherapy versus CT-guided Irreversible Electroporation in Advanced Pancreatic Cancer: Insights from the CROSSFIRE Trial.,2024,Radiology. Imaging cancer,open access,True,diamond,PMC11148833,https://doi.org/10.1148/rycan.249010,corpus/by-pmid/38819262.md
38819989,Landscape of tumoral ecosystem for enhanced anti-PD-1 immunotherapy by gut Akkermansia muciniphila.,2024,Cell reports,open access,True,gold,,http://www.cell.com/article/S221112472400634X/pdf,corpus/by-pmid/38819989.md
38822077,Vitamin D-dependent microbiota-enhancing tumor immunotherapy.,2024,Cellular & molecular immunology,open access,True,green,PMC11442855,https://pmc.ncbi.nlm.nih.gov/articles/PMC11442855/pdf/41423_2024_Article_1184.pdf,corpus/by-pmid/38822077.md
38823393,Metabolic reprogramming in liver fibrosis.,2024,Cell metabolism,open access,True,hybrid,,https://doi.org/10.1016/j.cmet.2024.05.003,corpus/by-pmid/38823393.md
38825990,Clinical Pharmacology Strategies for Bispecific Antibody Development: Learnings from FDA-Approved Bispecific Antibodies in Oncology.,2024,Clinical pharmacology and therapeutics,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cpt.3308,corpus/by-pmid/38825990.md
38831058,Tumor-associated macrophages restrict CD8+ T cell function through collagen deposition and metabolic reprogramming of the breast cancer microenvironment.,2024,Nature cancer,open access,True,green,PMC12204312,https://www.ncbi.nlm.nih.gov/pmc/articles/12204312,corpus/by-pmid/38831058.md
38845330,Patient Preferences for Benefit and Risk Associated With High Intensity Focused Ultrasound for the Ablation of Prostate Tissue in Men With Localized Prostate Cancer.,2024,Clinical genitourinary cancer,open access,True,hybrid,,http://www.clinical-genitourinary-cancer.com/article/S1558767324000843/pdf,corpus/by-pmid/38845330.md
38848494,Enhancing precision targeting of ovarian cancer tumor cells in vivo through extracellular vesicle engineering.,2024,International journal of cancer,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijc.35055,corpus/by-pmid/38848494.md
38848742,"Dendritic cells loaded with allogeneic tumour cell lysate plus best supportive care versus best supportive care alone in patients with pleural mesothelioma as maintenance therapy after chemotherapy (DENIM): a multicentre, open-label, randomised, phase 2/3 study.",2024,The Lancet. Oncology,open access,True,green,,https://pure.eur.nl/ws/files/155422182/Dendritic_cells_loaded_with_allogeneic_tumour_cell_lysate_plus_best_supportive_care_versus_best_supportive_care_alone_in_patients_with_pleural_mesothelioma.pdf,corpus/by-pmid/38848742.md
38848767,Immunotherapy for hepatocellular carcinoma: The next evolution in expanding access to liver transplantation.,2024,Journal of hepatology,open access,True,green,,https://hdl.handle.net/2434/1072109,corpus/by-pmid/38848767.md
38856967,Fasting-Mimicking Diet Facilitates Anti-tumor Therapeutic Effects by Nutrient-Sensitive Nanocomposites.,2024,Advanced healthcare materials,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adhm.202400943,corpus/by-pmid/38856967.md
38861365,Integration of Clinical Trial Spatial Multiomics Analysis and Virtual Clinical Trials Enables Immunotherapy Response Prediction and Biomarker Discovery.,2024,Cancer research,open access,True,bronze,PMC12010747,https://aacrjournals.org/cancerres/article-pdf/84/16/2734/3501266/can-24-0943.pdf,corpus/by-pmid/38861365.md
38864297,Sacituzumab govitecan vs. chemotherapy for metastatic breast cancer: a meta-analysis on safety outcomes.,2024,"Future oncology (London, England)",open access,True,green,PMC11376414,https://pmc.ncbi.nlm.nih.gov/articles/PMC11376414/pdf/IFON_20_2354162.pdf,corpus/by-pmid/38864297.md
38865774,Immune response against the SARS-CoV-2 spike protein in cancer patients after COVID-19 vaccination during the Omicron wave: a prospective study.,2024,Journal of infection and public health,open access,True,gold,,https://doi.org/10.1016/j.jiph.2024.102473,corpus/by-pmid/38865774.md
38866088,Recurrent cardiac tamponade following coronavirus disease 2019 mRNA vaccination: A case report.,2024,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,open access,True,hybrid,,https://doi.org/10.1016/j.carpath.2024.107668,corpus/by-pmid/38866088.md
38867131,CRISPR cures and cancer vaccines: researchers can help to shepherd them to market.,2024,Nature,open access,True,bronze,,https://www.nature.com/articles/d41586-024-01714-0.pdf,corpus/by-pmid/38867131.md
38871558,Clinical Management of Patients With Relapsed/Refractory Multiple Myeloma Treated With Talquetamab.,2024,"Clinical lymphoma, myeloma & leukemia",open access,True,hybrid,,https://doi.org/10.1016/j.clml.2024.05.003,corpus/by-pmid/38871558.md
38878686,Advance on combination therapy strategies based on biomedical nanotechnology induced ferroptosis for cancer therapeutics.,2024,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2024.116904,corpus/by-pmid/38878686.md
38886138,Safety of non-replicative and oncolytic replication-selective HSV vectors.,2024,Trends in molecular medicine,open access,True,hybrid,PMC11329358,http://www.cell.com/article/S1471491424001369/pdf,corpus/by-pmid/38886138.md
38886574,Exploiting temporal aspects of cancer immunotherapy.,2024,Nature reviews. Cancer,open access,True,green,,https://admin.research-repository.uwa.edu.au/en/publications/5166b0e4-9583-456e-a7a2-cafe33f8e28d,corpus/by-pmid/38886574.md
38897584,Mild hyperthermia with magnetic resonance- guided high intensity focused ultrasound combined with salvage chemoradiation for recurrent rectal cancer.,2024,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",open access,True,gold,,https://www.tandfonline.com/doi/pdf/10.1080/02656736.2024.2365385?needAccess=true,corpus/by-pmid/38897584.md
38901719,"Green synthesis and characterization of AgNPs, liposomal loaded AgNPs and ZnPcS4 photosensitizer for enhanced photodynamic therapy effects in MCF-7 breast cancer cells.",2024,Photodiagnosis and photodynamic therapy,open access,True,gold,,https://doi.org/10.1016/j.pdpdt.2024.104252,corpus/by-pmid/38901719.md
38906099,Gut microbiome ecological topology as next-generation biomarkers for cancer immunotherapy.,2024,Cell,open access,True,bronze,,http://www.cell.com/article/S0092867424004707/pdf,corpus/by-pmid/38906099.md
38906111,NAMPT-targeting PROTAC and nicotinic acid co-administration elicit safe and robust anti-tumor efficacy in NAPRT-deficient pan-cancers.,2024,Cell chemical biology,open access,True,bronze,,http://www.cell.com/article/S2451945624002083/pdf,corpus/by-pmid/38906111.md
38906157,"Neoadjuvant SHR-1701 with or without chemotherapy in unresectable stage III non-small-cell lung cancer: A proof-of-concept, phase 2 trial.",2024,Cancer cell,open access,True,hybrid,,https://doi.org/10.1016/j.ccell.2024.05.024,corpus/by-pmid/38906157.md
38909866,Left out in the cold: Moving beyond hormonal therapy for the treatment of immunologically cold prostate cancer with CAR T cell immunotherapies.,2024,The Journal of steroid biochemistry and molecular biology,open access,True,hybrid,,https://doi.org/10.1016/j.jsbmb.2024.106571,corpus/by-pmid/38909866.md
38910060,The Glass Wall: Gendered Authorship Disparities in CD 19 and BCMA CAR-T Clinical Trials for Lymphoma and Myeloma.,2024,"Clinical lymphoma, myeloma & leukemia",open access,True,hybrid,,http://www.clinical-lymphoma-myeloma-leukemia.com/article/S2152265024002234/pdf,corpus/by-pmid/38910060.md
38916224,Review of emerging biological therapies for recurrent and advanced metastatic cervical cancer.,2024,Expert opinion on biological therapy,open access,True,bronze,,https://www.tandfonline.com/doi/pdf/10.1080/14712598.2024.2373320?needAccess=true,corpus/by-pmid/38916224.md
38917788,Pan-cancer proteogenomics expands the landscape of therapeutic targets.,2024,Cell,open access,True,hybrid,PMC12010439,http://www.cell.com/article/S009286742400583X/pdf,corpus/by-pmid/38917788.md
38919123,The preclinical discovery and development of zolbetuximab for the treatment of gastric cancer.,2024,Expert opinion on drug discovery,open access,True,green,PMC11938084,https://pmc.ncbi.nlm.nih.gov/articles/PMC11938084/pdf/nihms-2063900.pdf,corpus/by-pmid/38919123.md
38943467,First person profile: Dr Carl June: Dr June recently participated on a panel with the FDA to discuss the next steps needed to expand CAR T-cell therapy into areas other than blood cancers.,2024,Cancer,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cncr.35420,corpus/by-pmid/38943467.md
38950490,Change in tissue resistance after irreversible electroporation in liver tumors as an indicator of treatment success - A multi-center analysis with long term follow-up.,2024,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,open access,True,hybrid,,https://www.ejso.com/article/S0748-7983(24)00560-2/pdf,corpus/by-pmid/38950490.md
38951705,CRISPR-Cas9 potential for identifying novel therapeutic targets in muscle-invasive bladder cancer.,2025,Nature reviews. Urology,open access,True,green,,https://research.manchester.ac.uk/en/publications/ba19092d-a99c-43e2-8299-051867c39a6b,corpus/by-pmid/38951705.md
38959670,Modulating the gut microbiome in non-small cell lung cancer: Challenges and opportunities.,2024,"Lung cancer (Amsterdam, Netherlands)",open access,True,bronze,,http://www.lungcancerjournal.info/article/S0169500224003969/pdf,corpus/by-pmid/38959670.md
38975633,Co-delivery of oncolytic virus and chemotherapeutic modality: Vincristine against prostate cancer treatment: A potent viro-chemotherapeutic approach.,2024,Journal of medical virology,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmv.29748,corpus/by-pmid/38975633.md
38976418,Enzyme-Enabled Droplet Biobattery for Powering Synthetic Tissues.,2024,Angewandte Chemie (International ed. in English),open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202408665,corpus/by-pmid/38976418.md
38977941,Identifying actionable synthetically lethal cancer gene pairs using mutual exclusivity.,2024,FEBS letters,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/1873-3468.14950,corpus/by-pmid/38977941.md
38989622,Shielding against breast tumor relapse with an autologous chemo-photo-immune active Nano-Micro-Sera based fibrin implant.,2024,Nanoscale,open access,True,bronze,,https://pubs.rsc.org/en/content/articlepdf/2024/nr/d4nr01076k,corpus/by-pmid/38989622.md
38990702,Plasmacytoid Dendritic Cells Mediate CpG-ODN-induced Increase in Survival in a Mouse Model of Lymphangioleiomyomatosis.,2024,American journal of respiratory cell and molecular biology,open access,True,green,PMC11568470,https://pmc.ncbi.nlm.nih.gov/articles/PMC11568470/pdf/rcmb.2023-0410OC.pdf,corpus/by-pmid/38990702.md
39002524,Development of a targeted IL-12 immunotherapy platform for B-cell lymphomas.,2024,International immunopharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.intimp.2024.112600,corpus/by-pmid/39002524.md
39003371,The AKT inhibitor AZD5363 elicits synthetic lethality in ARID1A-deficient gastric cancer cells via induction of pyroptosis.,2024,British journal of cancer,open access,True,green,PMC11405682,https://pmc.ncbi.nlm.nih.gov/articles/PMC11405682/pdf/41416_2024_Article_2778.pdf,corpus/by-pmid/39003371.md
39004561,"PARPi, BRCA, and gaps: controversies and future research.",2024,Trends in cancer,open access,True,hybrid,,http://www.cell.com/article/S2405803324001341/pdf,corpus/by-pmid/39004561.md
