pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
36632905,Ultrasound boosts doxorubicin efficacy against sensitive and resistant ovarian cancer cells.,2023,European journal of pharmaceutics and biopharmaceutics : official journal of Arbeitsgemeinschaft fur Pharmazeutische Verfahrenstechnik e.V,open access,True,hybrid,,https://doi.org/10.1016/j.ejpb.2023.01.005,corpus/by-pmid/36632905.md
36635955,Global sensitivity study for irreversible electroporation: Towards treatment planning under uncertainty.,2023,Medical physics,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.16220,corpus/by-pmid/36635955.md
36638331,Key Clinical Principles in the Management of Glioblastoma.,2023,JCO oncology practice,paywalled,False,closed,,,corpus/by-pmid/36638331.md
36641696,Pulsed electromagnetic field attenuates bone fragility in estrogen-deficient osteoporosis in rats.,2023,Technology and health care : official journal of the European Society for Engineering and Medicine,paywalled,False,closed,,,corpus/by-pmid/36641696.md
36641842,New advances in treatment of skin malignant tumors with nanosecond pulsed electric field: A literature review.,2023,"Bioelectrochemistry (Amsterdam, Netherlands)",paywalled,False,closed,,,corpus/by-pmid/36641842.md
36642806,Titanium-Based Nanoarchitectures for Sonodynamic Therapy-Involved Multimodal Treatments.,2023,"Small (Weinheim an der Bergstrasse, Germany)",open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202206253,corpus/by-pmid/36642806.md
36646005,Cancer cell membrane coated PLGA nanoparticles as biomimetic drug delivery system for improved cancer therapy.,2023,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/36646005.md
36647335,Targeted therapies in patients with newly diagnosed glioblastoma-A systematic meta-analysis of randomized clinical trials.,2023,International journal of cancer,open access,True,hybrid,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijc.34433,corpus/by-pmid/36647335.md
36647782,Design of functional nanoparticles by microfluidic platforms as advanced drug delivery systems for cancer therapy.,2023,Lab on a chip,open access,True,hybrid,,https://pubs.rsc.org/en/content/articlepdf/2023/lc/d2lc00933a,corpus/by-pmid/36647782.md
36649180,A Novel Use for Pelvic MRI Scans to Estimate Lean Body Mass and Screen for Sarcopenia in Patients With Rectal Cancer.,2023,Diseases of the colon and rectum,paywalled,False,closed,,,corpus/by-pmid/36649180.md
36649986,[Expert recommendation on image-guided irreversible electroporation ablation treatment for renal carcinoma (2023 edition)].,2023,Zhonghua yi xue za zhi,paywalled,False,unknown,,,corpus/by-pmid/36649986.md
36654155,Oncogenic lncRNA LINC00973 promotes Warburg effect by enhancing LDHA enzyme activity.,2021,Science bulletin,paywalled,False,closed,,,corpus/by-pmid/36654155.md
36654416,Polypeptide nanoformulation-induced immunogenic cell death and remission of immunosuppression for enhanced chemoimmunotherapy.,2021,Science bulletin,paywalled,False,closed,,,corpus/by-pmid/36654416.md
36656533,Mirvetuximab Soravtansine: First Approval.,2023,Drugs,open access,True,green,,https://figshare.com/articles/online_resource/Mirvetuximab_Soravtansine_First_Approval/21788783,corpus/by-pmid/36656533.md
36658782,A 3D Ex Vivo Tumor-Immune Coculture System Mimicking In Vivo Tumor Environmental Stress on CD8+ T Cells Exhaustion.,2023,Advanced biology,paywalled,False,closed,,,corpus/by-pmid/36658782.md
36662514,Integration of Silica Nanorattles with Manganese-Doped In2S3/InOOH to Enable Ultrasound-Mediated Tumor Theranostics.,2023,ACS applied materials & interfaces,paywalled,False,closed,,,corpus/by-pmid/36662514.md
36681183,Explorations of CRISPR/Cas9 for improving the long-term efficacy of universal CAR-T cells in tumor immunotherapy.,2023,Life sciences,paywalled,False,closed,,,corpus/by-pmid/36681183.md
36682726,A nanodrug combining CD47 and sonodynamic therapy efficiently inhibits osteosarcoma deterioration.,2023,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/36682726.md
36682729,Mitochondria-targeting sonosensitizer-loaded extracellular vesicles for chemo-sonodynamic therapy.,2023,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/36682729.md
36688797,Tumor-Antigen Activated Dendritic Cell Membrane-Coated Biomimetic Nanoparticles with Orchestrating Immune Responses Promote Therapeutic Efficacy against Glioma.,2023,ACS nano,paywalled,False,closed,,,corpus/by-pmid/36688797.md
36689197,Antitumor Effect of Photodynamic Therapy/Sonodynamic Therapy/Sono-Photodynamic Therapy of Chlorin e6 and Other Applications.,2023,Molecular pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/36689197.md
36689836,"Natural peptides for immunological regulation in cancer therapy: Mechanism, facts and perspectives.",2023,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2023.114257,corpus/by-pmid/36689836.md
36691925,High Intensity Focused Ultrasound Ablation for Patients With Locally Advanced Pancreatic Adenocarcinoma: A Propensity Score-Matching Analysis.,2023,Journal of ultrasound in medicine : official journal of the American Institute of Ultrasound in Medicine,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jum.16181,corpus/by-pmid/36691925.md
36692541,An ultra-small bispecific protein augments tumor penetration and treatment for pancreatic cancer.,2023,European journal of nuclear medicine and molecular imaging,paywalled,False,closed,,,corpus/by-pmid/36692541.md
36693779,CRISPR/Cas9 and Chlorophyll Coordination Micelles for Cancer Treatment by Genome Editing and Photodynamic Therapy.,2023,"Small (Weinheim an der Bergstrasse, Germany)",paywalled,False,closed,,,corpus/by-pmid/36693779.md
36696077,Nectin-4: a Tumor Cell Target and Status of Inhibitor Development.,2023,Current oncology reports,paywalled,False,closed,,,corpus/by-pmid/36696077.md
36697099,Treatment of Human Pancreatic Cancers Following Local and Systemic Administration of Oncolytic Adenovirus Serotype 35.,2023,Anticancer research,open access,True,hybrid,,https://ar.iiarjournals.org/content/anticanres/43/2/537.full.pdf,corpus/by-pmid/36697099.md
36697979,FDA approves Genentech's bispecific antibody for lymphoma.,2023,Nature medicine,paywalled,False,closed,,,corpus/by-pmid/36697979.md
36700773,The signaling and the metabolic differences of various CAR T cell designs.,2023,International immunopharmacology,paywalled,False,closed,,,corpus/by-pmid/36700773.md
36701868,Design and synthesis of cancer-cell-membrane-camouflaged hemoporfin-Cu9S8 nanoagents for homotypic tumor-targeted photothermal-sonodynamic therapy.,2023,Journal of colloid and interface science,paywalled,False,closed,,,corpus/by-pmid/36701868.md
36702472,COVID-19 severity by vaccination status in the NCI COVID-19 and Cancer Patients Study (NCCAPS).,2023,Journal of the National Cancer Institute,open access,True,hybrid,PMC10165483,https://academic.oup.com/jnci/advance-article-pdf/doi/10.1093/jnci/djad015/48907464/djad015.pdf,corpus/by-pmid/36702472.md
36702662,Association of indirect measurement of cell function by bioimpedance analysis with complications in oncologic hepatic surgery.,2023,HPB : the official journal of the International Hepato Pancreato Biliary Association,paywalled,False,closed,,,corpus/by-pmid/36702662.md
36702900,Massively parallel knock-in engineering of human T cells.,2023,Nature biotechnology,open access,True,green,PMC11260498,https://pmc.ncbi.nlm.nih.gov/articles/PMC11260498/pdf/nihms-2004754.pdf,corpus/by-pmid/36702900.md
36705309,Cytoprotective effects of low-frequency pulsed electromagnetic field against oxidative stress in glioblastoma cells.,2023,General physiology and biophysics,open access,True,diamond,,http://www.elis.sk/download_file.php?product_id=7982&session_id=b1pu0rb1akcukdein2spsemm13,corpus/by-pmid/36705309.md
36706198,Methylphenidate Reversal of Executive Dysfunction in a Patient with Bi-Frontal Lobe Glioblastoma.,2023,Rhode Island medical journal (2013),paywalled,False,unknown,,,corpus/by-pmid/36706198.md
36707416,Interrelation between Programmed Cell Death and Immunogenic Cell Death: Take Antitumor Nanodrug as an Example.,2023,Small methods,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202201406,corpus/by-pmid/36707416.md
36716411,Acknowledging Infection Risk in Bispecific Antibody Trials in the Treatment of Multiple Myeloma.,2023,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,open access,True,bronze,,https://ascopubs.org/doi/pdfdirect/10.1200/JCO.22.02197?role=tab,corpus/by-pmid/36716411.md
36720616,[Development in the last 20 years of anti-HER2 targeted therapy for breast cancer].,2023,Zhonghua wai ke za zhi [Chinese journal of surgery],paywalled,False,unknown,,,corpus/by-pmid/36720616.md
36723911,Effect of Focal vs Extended Irreversible Electroporation for the Ablation of Localized Low- or Intermediate-Risk Prostate Cancer on Early Oncological Control: A Randomized Clinical Trial.,2023,JAMA surgery,open access,True,green,PMC10099059,https://www.ncbi.nlm.nih.gov/pmc/articles/10099059,corpus/by-pmid/36723911.md
36723928,Prostate Cancer Recurrence and Persistence After Irreversible Electroporation Focal Ablation.,2023,JAMA surgery,paywalled,False,closed,,,corpus/by-pmid/36723928.md
36724958,Use of Iontophoresis Technology for Transdermal Delivery of a Minimal mRNA Vaccine as a Potential Melanoma Therapeutic.,2023,Biological & pharmaceutical bulletin,open access,True,diamond,,https://www.jstage.jst.go.jp/article/bpb/46/2/46_b22-00746/_pdf,corpus/by-pmid/36724958.md
36727256,Targeting CD47 enhanced the antitumor immunity of PD-L1 blockade in B-cell lymphoma.,2023,Immunotherapy,paywalled,False,closed,,,corpus/by-pmid/36727256.md
36730296,"Safety, tolerability, pharmacokinetics and immunogenicity of an antibody-drug conjugate (SHR-A1201) in patients with HER2-positive advanced breast cancer: an open, phase I dose-escalation study.",2023,Anti-cancer drugs,paywalled,False,closed,,,corpus/by-pmid/36730296.md
36731367,Two-dimensional porous vermiculite-based nanocatalysts for synergetic catalytic therapy.,2023,Biomaterials,paywalled,False,closed,,,corpus/by-pmid/36731367.md
36732155,Preexisting immunity: Barrier or bridge to effective oncolytic virus therapy?,2023,Cytokine & growth factor reviews,open access,True,hybrid,,https://ars.els-cdn.com/content/image/1-s2.0-S1359610123000023-ga1_lrg.jpg,corpus/by-pmid/36732155.md
36736908,Engineering nanoparticles boost TNBC therapy by CD24 blockade and mitochondrial dynamics regulation.,2023,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/36736908.md
36736917,Real-World Comparative Safety and Effectiveness of Irreversible Electroporation and High-Intensity Focused Ultrasound for Prostate Cancer Ablation.,2023,Urology,open access,True,hybrid,,http://www.goldjournal.net/article/S0090429523000717/pdf,corpus/by-pmid/36736917.md
36739086,"Correlation of Serum Chemokine Ligand 14 with Barcelona Clinic Liver Cancer Stage, Lymphocyte Profile, and Response to Transarterial Chemoembolization in Patients with Hepatocellular Carcinoma.",2023,Journal of vascular and interventional radiology : JVIR,open access,True,hybrid,,https://doi.org/10.1016/j.jvir.2023.01.032,corpus/by-pmid/36739086.md
36740794,Andrographis paniculata and Andrographolide - A Snapshot on Recent Advances in Nano Drug Delivery Systems against Cancer.,2024,Current drug delivery,paywalled,False,closed,,,corpus/by-pmid/36740794.md
36744961,"p38 Mitogen-Activated Protein Kinase Signaling Enhances Reovirus Replication by Facilitating Efficient Virus Entry, Capsid Uncoating, and Postuncoating Steps.",2023,Journal of virology,open access,True,green,PMC9972948,https://pmc.ncbi.nlm.nih.gov/articles/PMC9972948/pdf/jvi.00009-23.pdf,corpus/by-pmid/36744961.md
36746272,Insight on nano drug delivery systems with targeted therapy in treatment of oral cancer.,2023,"Nanomedicine : nanotechnology, biology, and medicine",paywalled,False,closed,,,corpus/by-pmid/36746272.md
36746324,Construction of a novel TROP2/CD3 bispecific antibody with potent antitumor activity and reduced induction of Th1 cytokines.,2023,Protein expression and purification,open access,True,hybrid,,https://doi.org/10.1016/j.pep.2023.106242,corpus/by-pmid/36746324.md
36751724,"Polypropylene sulphide coating on magnetic nanoparticles as a novel platform for excellent biocompatible, stimuli-responsive smart magnetic nanocarriers for cancer therapeutics.",2023,Nanoscale,open access,True,bronze,,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d2nr05218k,corpus/by-pmid/36751724.md
36757878,A Bimetallic Metal-Organic-Framework-Based Biomimetic Nanoplatform Enhances Anti-Leukemia Immunity via Synchronizing DNA Demethylation and RNA Hypermethylation.,2023,"Advanced materials (Deerfield Beach, Fla.)",paywalled,False,closed,,,corpus/by-pmid/36757878.md
36758379,Regulation of innate immune system function by the microbiome: Consequences for tumor immunity and cancer immunotherapy.,2023,Seminars in immunology,paywalled,False,closed,,,corpus/by-pmid/36758379.md
36758833,High-throughput method to analyze the cytotoxicity of CAR-T Cells in a 3D tumor spheroid model using image cytometry.,2023,SLAS discovery : advancing life sciences R & D,open access,True,diamond,,http://slas-discovery.org/article/S2472555223000138/pdf,corpus/by-pmid/36758833.md
36763234,Targeting Mesothelin in Solid Tumours: Anti-mesothelin Antibody and Drug Conjugates.,2023,Current oncology reports,paywalled,False,closed,,,corpus/by-pmid/36763234.md
36764416,Preclinical evaluation of albumin-bound docetaxel nanoparticles as potential anti-cancer products.,2023,International journal of pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/36764416.md
